"id","travel_date","province_thai","province_eng","region_thai","region_eng","no_tourist_all","no_tourist_foreign","no_tourist_stay","no_tourist_thai","ratio_tourist_stay","revenue_all","revenue_foreign","revenue_thai"
26603,"2019-07-01",ระนอง,Ranong ,ภาคใต้,south,70961.0,3507.0,57228.0,67454.0,50.18,359490000,26000000,333490000
26604,"2019-07-01",ชุมพร,Chumphon ,ภาคใต้,south,174302.0,12822.0,124181.0,161480.0,62.76,859750000,109410000,750340000
26605,"2019-07-01",ปัตตานี,Pattani ,ภาคใต้,south,24237.0,219.0,22673.0,24018.0,53.5,107620000,910000.0,106710000
26606,"2019-07-01",ยะลา,Yala ,ภาคใต้,south,58323.0,43943.0,57024.0,14380.0,52.91,289460000,232520000,56940000
26607,"2019-07-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,253286.0,6843.0,168746.0,246443.0,53.58,988160000,29130000,959030000
26608,"2019-07-01",นราธิวาส,Narathiwat ,ภาคใต้,south,54136.0,36204.0,50799.0,17932.0,52.23,291140000,210640000,80500000
26609,"2019-07-01",กระบี่,Krabi ,ภาคใต้,south,355556.0,200254.0,277123.0,155302.0,52.5,5659620000,3272360000,2387260000
26610,"2019-07-01",สงขลา,Songkhla ,ภาคใต้,south,644488.0,253235.0,413807.0,391253.0,69.65,5492200000,2625550000,2866650000
26611,"2019-07-01",พังงา,Phang Nga ,ภาคใต้,south,243919.0,192061.0,72531.0,51858.0,46.61,2761830000,2575260000,186570000
26612,"2019-07-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,530400.0,329728.0,464073.0,200672.0,73.71,7403090000,5976150000,1426940000
26613,"2019-07-01",สตูล,Satun ,ภาคใต้,south,97396.0,9500.0,58483.0,87896.0,51.34,330490000,36550000,293940000
26614,"2019-07-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,47173.0,1497.0,27655.0,45676.0,41.54,83720000,2180000.0,81540000
26615,"2019-07-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,218173.0,59216.0,191628.0,158957.0,41.84,1798000000,627660000,1170340000
26616,"2019-07-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,714171.0,281825.0,655029.0,432346.0,69.03,7839640000,3877400000,3962240000
26617,"2019-07-01",พิจิตร,Phichit ,ภาคเหนือ,north,79787.0,378.0,32616.0,79409.0,46.58,110950000,390000.0,110560000
26618,"2019-07-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,99697.0,1495.0,67478.0,98202.0,47.2,189910000,2510000.0,187400000
26619,"2019-07-01",ตาก,Tak ,ภาคเหนือ,north,145409.0,4158.0,116558.0,141251.0,56.72,477520000,10210000,467310000
26620,"2019-07-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,221480.0,13643.0,141704.0,207837.0,54.3,516710000,44540000,472170000
26621,"2019-07-01",พะเยา,Phayao ,ภาคเหนือ,north,52281.0,1644.0,18836.0,50637.0,41.85,119800000,2130000.0,117670000
26622,"2019-07-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,145884.0,2804.0,122142.0,143080.0,45.06,402450000,11290000,391160000
26623,"2019-07-01",แพร่,Phrae ,ภาคเหนือ,north,64883.0,2938.0,28578.0,61945.0,44.47,123340000,6830000.0,116510000
26624,"2019-07-01",ลำปาง,Lampang ,ภาคเหนือ,north,95714.0,7879.0,37848.0,87835.0,52.49,297740000,23660000,274080000
26625,"2019-07-01",ลำพูน,Lamphun ,ภาคเหนือ,north,86537.0,2551.0,17963.0,83986.0,48.06,94850000,2340000.0,92510000
26626,"2019-07-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,44417.0,15289.0,43270.0,29128.0,30.75,225340000,114070000,111270000
26627,"2019-07-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,93546.0,1068.0,44572.0,92478.0,54.46,198830000,1440000.0,197390000
26628,"2019-07-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,48690.0,470.0,26456.0,48220.0,43.81,87680000,1510000.0,86170000
26629,"2019-07-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,97696.0,36686.0,65591.0,61010.0,56.48,229120000,103770000,125350000
26630,"2019-07-01",น่าน,Nan ,ภาคเหนือ,north,59815.0,1191.0,46737.0,58624.0,52.89,148640000,4010000.0,144630000
26631,"2019-07-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,88840.0,382.0,20466.0,88458.0,51.12,126180000,730000.0,125450000
26632,"2019-07-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,380020.0,9979.0,219224.0,370041.0,61.93,1421720000,35020000,1386700000
26633,"2019-07-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,236369.0,693.0,94995.0,235676.0,64.02,223360000,1710000.0,221650000
26634,"2019-07-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,89317.0,6521.0,34765.0,82796.0,55.56,165180000,9330000.0,155850000
26635,"2019-07-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,765523.0,14798.0,430254.0,750725.0,60.45,2081510000,62910000,2018600000
26636,"2019-07-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,143460.0,4282.0,89281.0,139178.0,53.85,261010000,6700000.0,254310000
26637,"2019-07-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,61012.0,480.0,37552.0,60532.0,45.19,72050000,610000.0,71440000
26638,"2019-07-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,170224.0,14271.0,43614.0,155953.0,55.8,315720000,30790000,284930000
26639,"2019-07-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,76842.0,387.0,42014.0,76455.0,53.07,129900000,630000.0,129270000
26640,"2019-07-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,154986.0,3787.0,77242.0,151199.0,49.86,309500000,10130000,299370000
26641,"2019-07-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,112030.0,1838.0,30925.0,110192.0,56.65,132470000,4940000.0,127530000
26642,"2019-07-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,114675.0,1653.0,87827.0,113022.0,54.75,205150000,4340000.0,200810000
26643,"2019-07-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,187024.0,48410.0,90751.0,138614.0,56.89,412460000,66900000,345560000
26644,"2019-07-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,38393.0,500.0,22905.0,37893.0,52.54,70380000,1200000.0,69180000
26645,"2019-07-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,341236.0,17337.0,183671.0,323899.0,68.55,1054150000,52920000,1001230000
26646,"2019-07-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,210463.0,12750.0,123278.0,197713.0,68.47,522410000,44200000,478210000
26647,"2019-07-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,100223.0,513.0,50626.0,99710.0,52.44,174740000,860000.0,173880000
26648,"2019-07-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,52062.0,1240.0,16607.0,50822.0,53.33,51110000,2520000.0,48590000
26649,"2019-07-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,20517.0,768.0,7652.0,19749.0,51.3,21680000,2240000.0,19440000
26650,"2019-07-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,22524.0,95.0,10380.0,22429.0,42.04,24300000,150000.0,24150000
26651,"2020-07-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,1028230.0,53676.0,643740.0,974554.0,17.93,9749700000,1401040000,8348660000
26652,"2020-07-01",ลพบุรี,Lopburi ,ภาคกลาง,central,102112.0,0.0,16692.0,102112.0,25.7,120970000,0.0,120970000
26653,"2020-07-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,342259.0,121.0,52072.0,342138.0,38.79,487300000,180000.0,487120000
26654,"2020-07-01",สระบุรี,Saraburi ,ภาคกลาง,central,113819.0,0.0,36631.0,113819.0,35.43,121740000,0.0,121740000
26655,"2020-07-01",ชัยนาท,Chainat ,ภาคกลาง,central,25771.0,0.0,9911.0,25771.0,32.16,34430000,0.0,34430000
26656,"2020-07-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,151963.0,0.0,54016.0,151963.0,34.25,187780000,0.0,187780000
26657,"2020-07-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,22053.0,0.0,5357.0,22053.0,22.74,30600000,0.0,30600000
26658,"2020-07-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,22839.0,0.0,3358.0,22839.0,13.86,21490000,0.0,21490000
26659,"2020-07-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,95810.0,158.0,21787.0,95652.0,19.57,113270000,180000.0,113090000
26660,"2020-07-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,33585.0,0.0,7901.0,33585.0,11.4,36050000,0.0,36050000
26661,"2020-07-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,62080.0,0.0,10395.0,62080.0,10.27,82660000,0.0,82660000
26662,"2020-07-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,38235.0,0.0,16488.0,38235.0,19.85,41370000,0.0,41370000
26663,"2020-07-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,234565.0,0.0,10458.0,234565.0,18.21,320160000,0.0,320160000
26664,"2020-07-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,181836.0,0.0,64624.0,181836.0,47.94,299000000,0.0,299000000
26665,"2020-07-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,673801.0,0.0,189925.0,673801.0,53.35,1497220000,0.0,1497220000
26666,"2020-07-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,105053.0,0.0,42803.0,105053.0,46.1,138010000,0.0,138010000
26667,"2020-07-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,142273.0,0.0,36348.0,142273.0,45.16,199880000,0.0,199880000
26668,"2020-07-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,607071.0,0.0,266442.0,607071.0,56.54,1644770000,0.0,1644770000
26669,"2020-07-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,393239.0,115.0,224481.0,393124.0,40.99,1396620000,1790000.0,1394830000
26670,"2020-07-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,460470.0,12590.0,371657.0,447880.0,23.14,2120040000,164000000,1956040000
26671,"2020-07-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,118938.0,0.0,99791.0,118938.0,44.26,369490000,0.0,369490000
26672,"2020-07-01",ตราด,Trat ,ภาคตะวันออก,east,105270.0,341.0,98169.0,104929.0,39.53,649970000,5530000.0,644440000
26673,"2020-07-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,212347.0,0.0,127667.0,212347.0,50.04,337420000,0.0,337420000
26674,"2020-07-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,86332.0,20.0,56154.0,86312.0,42.52,239180000,110000.0,239070000
26675,"2020-07-01",ระยอง,Rayong ,ภาคตะวันออก,east,151151.0,0.0,91020.0,151151.0,20.51,562690000,0.0,562690000
26676,"2020-07-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,116086.0,0.0,53142.0,116086.0,42.97,345110000,0.0,345110000
26677,"2020-07-01",ภูเก็ต,Phuket ,ภาคใต้,south,76186.0,341.0,57992.0,75845.0,5.13,790120000,6090000.0,784030000
26678,"2020-07-01",พัทลุง,Phatthalung ,ภาคใต้,south,66918.0,0.0,39826.0,66918.0,36.48,168640000,0.0,168640000
26679,"2020-07-01",ตรัง,Trang ,ภาคใต้,south,40841.0,0.0,34768.0,40841.0,25.35,225690000,0.0,225690000
26680,"2020-07-01",ระนอง,Ranong ,ภาคใต้,south,25423.0,0.0,21337.0,25423.0,18.63,117440000,0.0,117440000
26681,"2020-07-01",ชุมพร,Chumphon ,ภาคใต้,south,78926.0,0.0,60372.0,78926.0,30.32,321990000,0.0,321990000
26682,"2020-07-01",ปัตตานี,Pattani ,ภาคใต้,south,5723.0,0.0,5164.0,5723.0,12.57,22520000,0.0,22520000
26683,"2020-07-01",ยะลา,Yala ,ภาคใต้,south,11438.0,0.0,11132.0,11438.0,10.43,39640000,0.0,39640000
26684,"2020-07-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,225755.0,0.0,153194.0,225755.0,47.65,599300000,0.0,599300000
26685,"2020-07-01",นราธิวาส,Narathiwat ,ภาคใต้,south,9596.0,0.0,8946.0,9596.0,9.32,37330000,0.0,37330000
26686,"2020-07-01",กระบี่,Krabi ,ภาคใต้,south,45045.0,132.0,33488.0,44913.0,6.37,610810000,1880000.0,608930000
26687,"2020-07-01",สงขลา,Songkhla ,ภาคใต้,south,344347.0,167.0,183480.0,344180.0,30.46,2228440000,1720000.0,2226720000
26688,"2020-07-01",พังงา,Phang Nga ,ภาคใต้,south,34564.0,833.0,13829.0,33731.0,8.49,126280000,11370000,114910000
26689,"2020-07-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,112039.0,7917.0,90399.0,104122.0,11.42,752020000,144590000,607430000
26690,"2020-07-01",สตูล,Satun ,ภาคใต้,south,51034.0,105.0,31014.0,50929.0,28.15,159860000,320000.0,159540000
26691,"2020-07-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,33627.0,117.0,18865.0,33510.0,34.83,54540000,120000.0,54420000
26692,"2020-07-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,147357.0,1037.0,134159.0,146320.0,40.51,870570000,5050000.0,865520000
26693,"2020-07-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,403825.0,2509.0,357496.0,401316.0,44.36,2974900000,16040000,2958860000
26694,"2020-07-01",พิจิตร,Phichit ,ภาคเหนือ,north,45379.0,0.0,17954.0,45379.0,35.06,53080000,0.0,53080000
26695,"2020-07-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,71230.0,382.0,42279.0,70848.0,37.28,124620000,600000.0,124020000
26696,"2020-07-01",ตาก,Tak ,ภาคเหนือ,north,92466.0,144.0,68984.0,92322.0,42.63,264470000,230000.0,264240000
26697,"2020-07-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,147484.0,221.0,78966.0,147263.0,42.8,292270000,490000.0,291780000
26698,"2020-07-01",พะเยา,Phayao ,ภาคเหนือ,north,33789.0,285.0,12058.0,33504.0,34.86,68780000,370000.0,68410000
26699,"2020-07-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,106008.0,626.0,86319.0,105382.0,45.28,251700000,1890000.0,249810000
26700,"2020-07-01",แพร่,Phrae ,ภาคเหนือ,north,40449.0,0.0,15832.0,40449.0,42.63,65900000,0.0,65900000
26701,"2020-07-01",ลำปาง,Lampang ,ภาคเหนือ,north,60658.0,937.0,23547.0,59721.0,40.38,163210000,3150000.0,160060000
26702,"2020-07-01",ลำพูน,Lamphun ,ภาคเหนือ,north,60836.0,667.0,10685.0,60169.0,38.54,58670000,670000.0,58000000
26703,"2020-07-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,23893.0,598.0,23166.0,23295.0,18.23,80360000,3020000.0,77340000
26704,"2020-07-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,53805.0,0.0,25148.0,53805.0,32.1,98910000,0.0,98910000
26705,"2020-07-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,37828.0,0.0,17973.0,37828.0,40.85,58240000,0.0,58240000
26706,"2020-07-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,56388.0,1107.0,42207.0,55281.0,40.62,99200000,2670000.0,96530000
26707,"2020-07-01",น่าน,Nan ,ภาคเหนือ,north,41341.0,53.0,28852.0,41288.0,50.78,86870000,130000.0,86740000
26708,"2020-07-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,39629.0,0.0,8702.0,39629.0,22.89,47790000,0.0,47790000
26709,"2020-07-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,214340.0,0.0,123572.0,214340.0,35.96,670260000,0.0,670260000
26710,"2020-07-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,95381.0,0.0,37967.0,95381.0,26.17,77990000,0.0,77990000
26711,"2020-07-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,52162.0,0.0,22314.0,52162.0,35.5,83110000,0.0,83110000
26712,"2020-07-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,533779.0,0.0,299236.0,533779.0,42.22,1259370000,0.0,1259370000
26713,"2020-07-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,70976.0,0.0,44028.0,70976.0,28.44,110660000,0.0,110660000
26714,"2020-07-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,42096.0,0.0,25394.0,42096.0,32.41,42910000,0.0,42910000
26715,"2020-07-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,35603.0,0.0,9603.0,35603.0,12.45,56120000,0.0,56120000
26716,"2020-07-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,47257.0,0.0,26049.0,47257.0,33.07,68370000,0.0,68370000
26717,"2020-07-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,95378.0,6.0,47648.0,95372.0,31.03,163630000,30000.0,163600000
26718,"2020-07-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,69681.0,0.0,18680.0,69681.0,33.56,68030000,0.0,68030000
26719,"2020-07-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,55286.0,0.0,42214.0,55286.0,27.25,92270000,0.0,92270000
26720,"2020-07-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,85296.0,0.0,53929.0,85296.0,34.29,184920000,0.0,184920000
26721,"2020-07-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,25969.0,0.0,15582.0,25969.0,34.65,40720000,0.0,40720000
26722,"2020-07-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,193043.0,0.0,102440.0,193043.0,42.03,503690000,0.0,503690000
26723,"2020-07-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,98066.0,0.0,57259.0,98066.0,31.82,200110000,0.0,200110000
26724,"2020-07-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,39995.0,0.0,18759.0,39995.0,19.93,41470000,0.0,41470000
26725,"2020-07-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,24375.0,0.0,7748.0,24375.0,24.8,21370000,0.0,21370000
26726,"2020-07-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,9355.0,0.0,3394.0,9355.0,22.78,8540000.0,0.0,8540000.0
26727,"2020-07-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,13453.0,0.0,6194.0,13453.0,25.11,12840000,0.0,12840000
26728,"2021-07-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,169121.0,21967.0,104844.0,147154.0,4.54,709260000,279390000,429870000
26729,"2021-07-01",ลพบุรี,Lopburi ,ภาคกลาง,central,5956.0,29.0,2115.0,5927.0,3.93,5430000.0,30000.0,5400000.0
26730,"2021-07-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,21529.0,227.0,6207.0,21302.0,4.87,29320000,340000.0,28980000
26731,"2021-07-01",สระบุรี,Saraburi ,ภาคกลาง,central,7419.0,18.0,2695.0,7401.0,4.19,7430000.0,20000.0,7410000.0
26732,"2021-07-01",ชัยนาท,Chainat ,ภาคกลาง,central,3194.0,0.0,730.0,3194.0,2.73,2900000.0,0.0,2900000.0
26733,"2021-07-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,4047.0,0.0,1281.0,4047.0,1.15,4015750.0,-4250.0,4020000.0
26734,"2021-07-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,2031.0,0.0,757.0,2031.0,3.31,2440000.0,0.0,2440000.0
26735,"2021-07-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,1386.0,0.0,482.0,1386.0,2.46,1080000.0,0.0,1080000.0
26736,"2021-07-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,2156.0,12.0,557.0,2144.0,0.76,2300000.0,10000.0,2290000.0
26737,"2021-07-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,1116.0,13.0,672.0,1103.0,1.2,1060000.0,10000.0,1050000.0
26738,"2021-07-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,1526.0,45.0,618.0,1481.0,0.37,1850000.0,30000.0,1820000.0
26739,"2021-07-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,861.0,0.0,528.0,861.0,1.23,820000.0,0.0,820000.0
26740,"2021-07-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,2359.0,0.0,440.0,2359.0,0.87,2240000.0,0.0,2240000.0
26741,"2021-07-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,10667.0,0.0,3780.0,10667.0,2.41,12500000,0.0,12500000
26742,"2021-07-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,26909.0,47.0,12667.0,26862.0,3.11,52240000,100000.0,52140000
26743,"2021-07-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,6501.0,0.0,2648.0,6501.0,1.94,7380000.0,0.0,7380000.0
26744,"2021-07-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,9449.0,0.0,2776.0,9449.0,1.9,9950000.0,0.0,9950000.0
26745,"2021-07-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,15182.0,89.0,12527.0,15093.0,2.52,34930000,550000.0,34380000
26746,"2021-07-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,19918.0,68.0,18263.0,19850.0,2.91,69740000,730000.0,69010000
26747,"2021-07-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,34619.0,598.0,15362.0,34021.0,1.15,143840000,4270000.0,139570000
26748,"2021-07-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,17139.0,56.0,16972.0,17083.0,7.13,43690000,120000.0,43570000
26749,"2021-07-01",ตราด,Trat ,ภาคตะวันออก,east,17144.0,106.0,12286.0,17038.0,4.13,73270000,1200000.0,72070000
26750,"2021-07-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,3515.0,0.0,2116.0,3515.0,3.14,5250000.0,0.0,5250000.0
26751,"2021-07-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,3384.0,0.0,1678.0,3384.0,1.85,5790000.0,0.0,5790000.0
26752,"2021-07-01",ระยอง,Rayong ,ภาคตะวันออก,east,20171.0,244.0,16591.0,19927.0,6.91,63120000,740000.0,62380000
26753,"2021-07-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,2531.0,0.0,1313.0,2531.0,1.78,5370000.0,0.0,5370000.0
26754,"2021-07-01",ภูเก็ต,Phuket ,ภาคใต้,south,36699.0,15961.0,21398.0,20738.0,2.39,1108710000,939460000,169250000
26755,"2021-07-01",พัทลุง,Phatthalung ,ภาคใต้,south,1934.0,0.0,1330.0,1934.0,2.27,2290000.0,0.0,2290000.0
26756,"2021-07-01",ตรัง,Trang ,ภาคใต้,south,2288.0,0.0,1565.0,2288.0,2.13,9530000.0,0.0,9530000.0
26757,"2021-07-01",ระนอง,Ranong ,ภาคใต้,south,1633.0,0.0,1270.0,1633.0,1.28,3820000.0,0.0,3820000.0
26758,"2021-07-01",ชุมพร,Chumphon ,ภาคใต้,south,1865.0,0.0,1436.0,1865.0,2.54,5520000.0,0.0,5520000.0
26759,"2021-07-01",ปัตตานี,Pattani ,ภาคใต้,south,585.0,0.0,464.0,585.0,1.42,1310000.0,0.0,1310000.0
26760,"2021-07-01",ยะลา,Yala ,ภาคใต้,south,529.0,0.0,441.0,529.0,0.97,1000000.0,0.0,1000000.0
26761,"2021-07-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,8425.0,0.0,6230.0,8425.0,6.13,21360000,0.0,21360000
26762,"2021-07-01",นราธิวาส,Narathiwat ,ภาคใต้,south,474.0,0.0,377.0,474.0,1.12,900000.0,0.0,900000.0
26763,"2021-07-01",กระบี่,Krabi ,ภาคใต้,south,1716.0,0.0,835.0,1716.0,0.35,14970000,0.0,14970000
26764,"2021-07-01",สงขลา,Songkhla ,ภาคใต้,south,1474.0,0.0,901.0,1474.0,0.58,7090000.0,0.0,7090000.0
26765,"2021-07-01",พังงา,Phang Nga ,ภาคใต้,south,5208.0,586.0,4206.0,4622.0,1.85,20560000,4980000.0,15580000
26766,"2021-07-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,3602.0,414.0,2082.0,3188.0,1.59,20570000,3950000.0,16620000
26767,"2021-07-01",สตูล,Satun ,ภาคใต้,south,1839.0,19.0,1345.0,1820.0,2.36,5880000.0,70000.0,5810000.0
26768,"2021-07-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,6317.0,0.0,4586.0,6317.0,5.83,5110000.0,0.0,5110000.0
26769,"2021-07-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,25803.0,231.0,23836.0,25572.0,6.76,105060000,1070000.0,103990000
26770,"2021-07-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,69510.0,989.0,52843.0,68521.0,6.04,354810000,5220000.0,349590000
26771,"2021-07-01",พิจิตร,Phichit ,ภาคเหนือ,north,6355.0,0.0,3067.0,6355.0,4.5,6730000.0,0.0,6730000.0
26772,"2021-07-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,14969.0,0.0,9801.0,14969.0,6.93,23290000,0.0,23290000
26773,"2021-07-01",ตาก,Tak ,ภาคเหนือ,north,13933.0,0.0,10955.0,13933.0,6.14,26020000,0.0,26020000
26774,"2021-07-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,26075.0,136.0,18673.0,25939.0,8.26,43890000,240000.0,43650000
26775,"2021-07-01",พะเยา,Phayao ,ภาคเหนือ,north,8278.0,0.0,3818.0,8278.0,7.85,11630000,0.0,11630000
26776,"2021-07-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,22759.0,24.0,19417.0,22735.0,7.06,44050000,60000.0,43990000
26777,"2021-07-01",แพร่,Phrae ,ภาคเหนือ,north,5424.0,0.0,4605.0,5424.0,6.9,6640000.0,0.0,6640000.0
26778,"2021-07-01",ลำปาง,Lampang ,ภาคเหนือ,north,6122.0,172.0,4034.0,5950.0,5.21,12500000,390000.0,12110000
